93C386E54C75872553324B90482EE4BA	0 / min	0 / 분
71C301D74909B439403A10B250F572EE	Milestone Reached. Crops can now use fertilizer for the increased speed boost of Potatoes, Carrots, Pumpkins and wheat growth.	마일스톤에 도달했습니다. 농작물은 이제 감자, 당근, 호박 및 밀 성장의 증가된 속도 향상을 위해 비료를 사용할 수 있습니다.
E52A52C74EA7F496BF5B2985F4DF4156	Milestone Reached. Crops can now use fertilizer for the increased speed boost of Potatoes, Carrots, Pumpkins and wheat growth.	마일스톤에 도달했습니다. 농작물은 이제 감자, 당근, 호박 및 밀 성장의 증가된 속도 향상을 위해 비료를 사용할 수 있습니다.
99AC2BA049AD51BF4D6618B0EC145CDD	Milestone Reached. Farming Platform Mk1, Crop Plot and Flower Plot unlocked. With these new buildings you can use them for the production of any form of crop and flower.	마일스톤에 도달했습니다. 농사 플랫폼 Mk1, 작물 재배지 및 꽃 재배지 잠금 해제. 이 새로운 건물들로 당신은 그것들을 어떤 형태의 농작물과 꽃의 생산에 사용할 수 있습니다.
2B886CDB4262CC462FD1C981C266B5CB	Milestone Reached. Farming Platform Mk1, Crop Plot and Flower Plot unlocked. With these new buildings you can use them for the production of any form of crop and flower.	마일스톤에 도달했습니다. 농사 플랫폼 Mk1, 작물 재배지 및 꽃 재배지 잠금 해제. 이 새로운 건물들로 당신은 그것들을 어떤 형태의 농작물과 꽃의 생산에 사용할 수 있습니다.
8B83B8AF4F6E55C55FBDC89BD60BAF2A	Milestone Reached. Farming Plot Mk2, the seed extractor, Tree Plot and irrigation module have been unlocked. The Farming Plot mk2 is an upgrade to allow a liquid input to be used by the irrigation module for better crop efficiency. The Tree Plot can be used to farm trees. In addition the Seed extractor can be used to automate the production of seeds, with the added ability to output 2 seeds of the same crop that was inserted. Note. The seed extractor can also accept any input of a biomass product for the output of a randomized seed.	마일스톤에 도달했습니다. 농지 mk2, 씨앗 추출기, 나무 농지 및 관개 모듈의 잠금이 해제되었습니다. 농지 mk2는 작물의 효율성을 높이기 위해 관개 모듈에서 액체 입력을 사용할 수 있도록 하기 위한 업그레이드입니다. 트리 농지은 나무를 경작하는 데 사용할 수 있습니다. 또한 씨앗 추출기를 사용하여 씨앗 생산을 자동화할 수 있으며, 삽입된 동일한 작물의 씨앗 2개를 출력할 수 있습니다. 참고. 씨앗 추출기는 또한 무작위 씨앗의 출력을 위한 바이오매스 제품의 모든 입력을 수용할 수 있습니다.
7F666576419950165D1500BB7BA299B7	Milestone Reached. Farming Plot Mk2, the seed extractor, Tree Plot and irrigation module have been unlocked. The Farming Plot mk2 is an upgrade to allow a liquid input to be used by the irrigation module for better crop efficiency. The Tree Plot can be used to farm trees. In addition the Seed extractor can be used to automate the production of seeds, with the added ability to output 2 seeds of the same crop that was inserted. Note. The seed extractor can also accept any input of a biomass product for the output of a randomized seed.	마일스톤에 도달했습니다. 농지 mk2, 씨앗 추출기, 나무 농지 및 관개 모듈의 잠금이 해제되었습니다. 농지 mk2는 작물의 효율성을 높이기 위해 관개 모듈에서 액체 입력을 사용할 수 있도록 하기 위한 업그레이드입니다. 트리 농지은 나무를 경작하는 데 사용할 수 있습니다. 또한 씨앗 추출기를 사용하여 씨앗 생산을 자동화할 수 있으며, 삽입된 동일한 작물의 씨앗 2개를 출력할 수 있습니다. 참고. 씨앗 추출기는 또한 무작위 씨앗의 출력을 위한 바이오매스 제품의 모든 입력을 수용할 수 있습니다.
E4694A594E95616A7BC89E8532D9E0C4	Milestone Reached. Farming Plot mk3 has been unlocked. Pioneers now have a larger platform for their farms.	마일스톤에 도달했습니다. 농지 mk3의 잠금이 해제되었습니다. 개척자들은 이제 농장을 위한 더 큰 플랫폼을 갖게 되었습니다.
EA790C3842522E2958872A93930F9F13	Milestone Reached. Farming Plot mk3 has been unlocked. Pioneers now have a larger platform for their farms.	마일스톤에 도달했습니다. 농지 mk3의 잠금이 해제되었습니다. 개척자들은 이제 농장을 위한 더 큰 플랫폼을 갖게 되었습니다.
F7DCF14A462CEE7FEAACCEAD08D9424F	Milestone Reached. Greenhouse Module Unlocked.With this new building the pioneer can speed up the growth of crops for better efficiency.	마일스톤에 도달했습니다. 온실 모듈 잠금 해제됨.이 새로운 건물로 개척자는 더 나은 효율을 위해 농작물의 성장을 가속화할 수 있습니다.
AFAE8A95426C1304E7E91983538CF6EE	Milestone Reached. Greenhouse Module Unlocked.With this new building the pioneer can speed up the growth of crops for better efficiency.	마일스톤에 도달했습니다. 온실 모듈 잠금 해제됨.이 새로운 건물로 개척자는 더 나은 효율을 위해 농작물의 성장을 가속화할 수 있습니다.
091EE0874AD11A570A93DDAB6B59B84B	Milestone Reached. More Alternate Watered Crop recipes unlocked. Apple Trees, Banana Trees, Corn and Cotton, Mycelia and the Yossie Berry can now use water to speed up their growth rate.	마일스톤에 도달했습니다. 더 많은 대체 물 작물 조리법이 잠금 해제되었습니다. 사과나무, 바나나 나무, 옥수수와 면화, 미셀리아 그리고 요시 베리는 이제 물을 사용하여 성장 속도를 높일 수 있습니다.
5D0637C247A1318B021EA9B5E760BAF4	Milestone Reached. More Alternate Watered Crop recipes unlocked. Apple Trees, Banana Trees, Corn and Cotton, Mycelia and the Yossie Berry can now use water to speed up their growth rate.	마일스톤에 도달했습니다. 더 많은 대체 물 작물 조리법이 잠금 해제되었습니다. 사과나무, 바나나 나무, 옥수수와 면화, 미셀리아 그리고 요시 베리는 이제 물을 사용하여 성장 속도를 높일 수 있습니다.
66E2594145FDD3F7F36A9593B49B4E9F	Milestone Reached. More Cookable Foods unlocked. The pioneer can now craft more variants of the same food from different ingredients.	마일스톤에 도달했습니다. 더 많은 조리 가능한 음식이 잠금 해제되었습니다. 그 개척자는 이제 다른 재료로 같은 음식의 더 많은 변형을 만들 수 있습니다.
66236E4946C24E8137D20E8A91555583	Milestone Reached. More Cookable Foods unlocked. The pioneer can now craft more variants of the same food from different ingredients.	마일스톤에 도달했습니다. 더 많은 조리 가능한 음식이 잠금 해제되었습니다. 그 개척자는 이제 다른 재료로 같은 음식의 더 많은 변형을 만들 수 있습니다.
46F217934251BFFFEB47A9B17BDA2E89	Milestone Reached. More Crops can now use fertilizer for the increased speed boost of Apple Trees, Banana Trees, Corn and Cotton, Mycelia and the Yossie Berry growth	마일스톤에 도달했습니다. 더 많은 농작물이 이제 사과나무, 바나나나무, 옥수수와 면화, 미셀리아와 요시 베리 성장의 증가된 속도 향상을 위해 비료를 사용할 수 있습니다
2D7E9B5E43069173804A27AA8B7D7C14	Milestone Reached. More Crops can now use fertilizer for the increased speed boost of Apple Trees, Banana Trees, Corn and Cotton, Mycelia and the Yossie Berry growth	마일스톤에 도달했습니다. 더 많은 농작물이 이제 사과나무, 바나나나무, 옥수수와 면화, 미셀리아와 요시 베리 성장의 증가된 속도 향상을 위해 비료를 사용할 수 있습니다
95FC2E424D4A32B7A2E713BC8F7FE951	Milestone Reached. Mycelia Plot, Harvester and the composter have been unlocked. With these new buildings you can now automate the output of crops with the Harvester at the cost of power. In addition the Composter can be used to dump any pioneers remaining biomass similar products and crops for the output of fertilizer. Note: The Mycelia plot has also been unlocked for the automation of Mycelia Growth	마일스톤에 도달했습니다. 미셀리아 농지, 수확기, 작곡가의 잠금이 해제되었습니다. 이러한 새 건물을 통해 이제 전력 비용으로 수확기로 농작물의 생산량을 자동화할 수 있습니다. 또한 퇴비통는 비료의 생산을 위해 바이오매스 유사 제품 및 작물에 남아 있는 개척자를 덤프하는 데 사용될 수 있습니다. 참고: 균사 농지도 균사 성장 자동화를 위해 잠금 해제되었습니다
94D0B8D54F22663CE5F2F6B32DAE1B39	Milestone Reached. Mycelia Plot, Harvester and the composter have been unlocked. With these new buildings you can now automate the output of crops with the Harvester at the cost of power. In addition the Composter can be used to dump any pioneers remaining biomass similar products and crops for the output of fertilizer. Note: The Mycelia plot has also been unlocked for the automation of Mycelia Growth	마일스톤에 도달했습니다. 미셀리아 농지, 수확기, 작곡가의 잠금이 해제되었습니다. 이러한 새 건물을 통해 이제 전력 비용으로 수확기로 농작물의 생산량을 자동화할 수 있습니다. 또한 퇴비통는 비료의 생산을 위해 바이오매스 유사 제품 및 작물에 남아 있는 개척자를 덤프하는 데 사용될 수 있습니다. 참고: 균사 농지도 균사 성장 자동화를 위해 잠금 해제되었습니다
49E545D9440BC7200ADEF4ACEDE300B7	Milestone Reached. The Doggo House and the Doggo Cage have been unlocked. The Doggo House can be used for the automation of item collection from doggos. This is to avoid pioneer inefficiencies with doggo item collection. In addition the Doggo Cage has been unlocked and now craftable in the workbench. With this new item a pioneer can transport a doggo in their inventory or on conveyor belts for easy doggo travel all around the world.	마일스톤에 도달했습니다. 도고 하우스와 도고 케이지의 잠금이 해제되었습니다. 도고 하우스는 doggo에서 항목 수집 자동화를 위해 사용할 수 있습니다. 이것은 도고 아이템 수집을 통한 선구적인 비효율성을 방지하기 위한 것입니다. 또한 doggo 케이지의 잠금이 해제되어 작업대에서 조작할 수 있습니다. 이 새로운 아이템으로 개척자는 개고를 재고나 컨베이어 벨트로 운반하여 전 세계를 쉽게 여행할 수 있습니다.
2A779E65459298C2834662868C47B069	Milestone Reached. The Doggo House and the Doggo Cage have been unlocked. The Doggo House can be used for the automation of item collection from doggos. This is to avoid pioneer inefficiencies with doggo item collection. In addition the Doggo Cage has been unlocked and now craftable in the workbench. With this new item a pioneer can transport a doggo in their inventory or on conveyor belts for easy doggo travel all around the world.	마일스톤에 도달했습니다. 도고 하우스와 도고 케이지의 잠금이 해제되었습니다. 도고 하우스는 doggo에서 항목 수집 자동화를 위해 사용할 수 있습니다. 이것은 도고 아이템 수집을 통한 선구적인 비효율성을 방지하기 위한 것입니다. 또한 doggo 케이지의 잠금이 해제되어 작업대에서 조작할 수 있습니다. 이 새로운 아이템으로 개척자는 개고를 재고나 컨베이어 벨트로 운반하여 전 세계를 쉽게 여행할 수 있습니다.
684552E645272555DF2A7CB1F0B2CC57	Milestone reached.You can now harvest multiple crops which include the yosse berry, apple, banana, corn, and mycelia. Ficsit is not responsible for any disease or genetic mutation of these crops or the pioneer.	마일스톤에 도달했습니다.여러분은 이제 요세베리, 사과, 바나나, 옥수수, 그리고 균사체를 포함한 여러 작물을 수확할 수 있습니다. 픽싯은 이러한 작물이나 개척자의 질병이나 유전적 돌연변이에 대해 책임이 없습니다.
A1F5A9BA46C46C2685D733A7355F6FB0	Milestone reached.You can now harvest multiple crops which include the yosse berry, apple, banana, corn, and mycelia. Ficsit is not responsible for any disease or genetic mutation of these crops or the pioneer.	마일스톤에 도달했습니다.여러분은 이제 요세베리, 사과, 바나나, 옥수수, 그리고 균사체를 포함한 여러 작물을 수확할 수 있습니다. 픽싯은 이러한 작물이나 개척자의 질병이나 유전적 돌연변이에 대해 책임이 없습니다.
EA72C397428F5256CAE1D5B7453726D8	Mouldy Seed	곰팡이 종자
043D0F50472DC33C27CBBFA6518995B7	Multiplier	곱셈기
5AC66AC1416F36F3C66981836F1E0226	Mycelia	균사
A66977F34E820F46D40966B0E74810CE	Mycelia	균사
2F6E8DAE418A7FB0E1FB1F930CD9AEE4	Mycelia	균사
99AAA27E4EA792B2E3E24AAFF3291CD4	Mycelia Plot	균사 농지
7BED6B16447EC94A0C3FC190F7022679	Mycelia Plot	균사 농지
544950B242817C8D38BCD699C3F2B4E1	Mycelia Seed	균사 씨앗
8A8D2EA64A791EF1412DA6B1118E1C76	Natural Light	자연광
4C1C25AE416BB89631FAB097CE549673	No Plot	농지 없음
2AC6F3E14CD00CB1FF660A8D72C9F364	Noise Generator	노이즈 발생기
ABBA45E74BE9CB4174E08FA1A6400FB8	Nothing	없음
3385C3A7427AD5F608D373B9E98F7277	OUTPUT	출력
5D8FC7BC40B2DCAD06150FA527A73953	Offline	오프라인
E0E67DCE4F4BF2556DA0B0981F27D504	Online	온라인
9E80C09D4452355E12000DAABA93048F	Online	온라인
A200F132426A2BDB6CF4908338FAB208	PLOT 1	농지 1
A840A9C241331A318553819D9B8510AA	Particles	입자들.
5EB12E97464FBE9A9C678BA404F428C9	Pet the doggo	도고를 쓰다듬어 주세요
BB35E16740294E177AA76FAE582343AE	Plot {plotIndex}	농지 {plotIndex}
4FED3B414CDB061EB943C5A23BBCC9C5	Potato	감자
B89E606145A5EFF2A87144914785C569	Potato	감자
5B41E84945DD2D8C893B899C003D4C0A	Potato Eat it raw or can be cooked in a stew.	감자 그것을 날것으로 먹거나 스튜로 요리할 수 있습니다.
F1DB123246D221968BA63E8DAD55C3C9	Potato Seed	감자씨
83D460A44B71F76464E2FFAD0BA2F13D	Power	힘
8E7CC03745F4ACAAE670AB87CBD495B1	Probably the best type of pie	아마도 가장 좋은 종류의 파이일 것입니다
49D7AF9F49A518678ABCC096C2011F85	Processed Flowers	가공된 꽃
3633184C4F2A82CCD9C53C965108183B	Production	생산
0DADF3004514410D4FDB368DC61AC3F0	Production	생산
E4CCF1694168C1D9A04747AF2964A0EB	Pumpkin	호박
9B65F54646411E73A17BE1A6306CB4F1	Pumpkin	호박
AA3285D4437006DCD3145BBC796C1E3A	Pumpkin Pie	호박 파이
36A490B94E61A4E25215AAB5D287E572	Pumpkin Pie	호박 파이
2B47B3C547A708CFF254A5832583DDAE	Pumpkin Pie?	호박 파이?
7509762F4F1A5AEEA5C7E384D029B417	Pumpkin Seed	호박씨
ABE4D4D1444024FFE89139BA5DD7A273	Rancher	목장주
EF43F0F5409E983B1A1682AA18F8A26D	Rancher	목장주
14B0F02D430324F82AADE9A1E77DD5C1	Random Math	랜덤 수학
EF9FF5CC4C7E4222AD9F44B4BD4B1DB5	Recipe:	제작법:
6931364546C6BD8B10BDD293F9309513	Recipes	제작법
9C50B5CD426D189F45224C88F379489A	Regulator	조절기
D94D06EB466F14FFBCDD388E66E08DBE	Regulator	조절기
234FFD2D4F0DE7B800DDAB9E41BA0F15	Regulator	조절기
07BE829D4A534F8D62C7D49AED59214F	Required Plot Modules	필수 농지 모듈
6F2F1C9E4AE9CF67BDDC36990EAF497F	Seed Extractor	씨앗 추출기
72F3CE284C0DB5B2AA14AA99177A48BC	Seed Extractor	씨앗 추출기
90C105E2465CDA9B59A38986C3DEE5E0	Seed Extractor	씨앗 추출기
FB6A6DAE48706A9E9538788468165D49	Seed Extractor	씨앗 추출기
51E713E84E08DB9738599DB8A39D54AA	Seed Sifting	씨앗 시프팅
EE94FC2648911DB332ADAD918C9950EE	Slime Power Crystal	슬라임 파워 크리스탈
596AAD2C487F6B5D1653859100754D5C	Slug Slime	슬러그 슬라임
8FC56F7745AE8CBE4DED9A9B36F78FD2	Slug Slime	슬러그 슬라임
387971774F4E019795C739908684C75A	Slug Slime	슬러그 슬라임
70DF407447DAA3097D381CBAE046698D	Sound	소리
8B1553764164BFAC5C23629862B3B8F4	Sous Chef	수셰프
99D3675949036751F286EDB8E6AF346C	Sous Chef	수셰프
ADFA57F24577298FEF727D87694579A2	Stats	통계
7C2AC33448186DAC2D0C46AE93A202AA	Strawberry Seed	딸기 씨앗
6B0B41364745E5C74AC37996D57DA75F	Tomato Seed	토마토 씨앗
F482659D4BA8288526BA9D88DF121A0A	Tree Plot	나무 농지
24C260614A42A11795B311A8E1A208C0	Tree Plot	나무 농지
D312DC6A406DBE000F2FC4A91860A846	Used to automate the harvesting of crops. needs to be placed on a farming plot	농작물 수확을 자동화하는 데 사용됩니다. 농사를 지을 필요가 있습니다
BD9D245A444D234C671A088E3ABD5694	Used to cook, Bake, Shake, Boil, Fry, Blend every food and drink to your hearts desire. This is the one stop shop for cooking any food you want	모든 음식과 음료를 원하는 대로 요리하고, 굽고, 흔들고, 끓이고, 튀기고, 섞습니다. 이곳은 당신이 원하는 모든 음식을 요리할 수 있는 원스톱 상점입니다
6CC97A9348677573152382920B1279BC	Used to create fertilizer from organic products such as crops and leaves into fertilizer for a higher crop output	농작물, 잎과 같은 유기농 제품에서 비료를 만들어 작물 생산량을 높이는 데 사용됩니다
C8204AD743F92063DDB9F8847BCA475F	Used to feed your doggos	당신의 개에게 먹이를 주는 데 사용됩니다
BDB6186D4DFEFFB45746118FE45996EB	Used to grow Mycelia, Needs irrigation & greenhouse modules to work	균사를 재배하는 데 사용되며, 관개 및 온실 모듈이 필요합니다
A91509C948559707FDB51189CDBDD3AA	Used to grow all types of crops	모든 종류의 농작물을 재배하는 데 사용됨
D6EA34794800ED701601F0BA7F713231	Used to grow all types of trees	모든 종류의 나무를 재배하는 데 사용됩니다
63F9F3A94B0D7C9F615828A2F50EE9F7	Used to grow flowers	꽃을 재배할 때 사용됩니다
796B183049F21130CB7FF9ADBDF3C647	Used to house up to 16 doggos to be fed, watered, pet and heaten up while also extracting resources from them	최대 16마리의 개를 수용하여 먹이를 주고, 물을 주고, 쓰다듬고, 데우는 동시에 그들로부터 자원을 추출하는 데 사용됩니다
2D8AD47E4721E7A2E46395A2E8E49ED9	Used to make Bread	빵을 만드는 데 사용됨
BB9FAAC54A540AED7B41F4A44277C587	Used to make fine cloth	고운 천을 만드는 데 사용됩니다
D32D99C64B6B3F38EA1103A1F2E29F18	Used to speed up the growth of crops. needs to be placed on a farming plot	농작물의 성장 속도를 높이는 데 사용됩니다. 농사를 지을 필요가 있습니다
7FB786A84B3C551832027FB5A04D99BB	Used to water or fertlize crops. needs to be placed on a farming plot	농작물에 물을 주거나 비료를 주는 데 사용됩니다. 농사를 지을 필요가 있습니다
3E9000A34999E42F4B431DB7102A4754	Wet Dirt	젖은 흙
22B0C4CA4A84A98587479C99B8971475	Wet Dirt	젖은 흙
1397FFC147F17891F024E5B4A2BC41DA	What's up doc! Eat it raw or can be cooked in a stew.	안녕하세요, 선생님! 그것을 날것으로 먹거나 스튜로 요리할 수 있습니다.
FACD46D34A369CD5B97993B451C3DE71	Wheat	밀
FA7597B5447227645E6C999B84192B40	Wheat	밀
EFE7E34F4EA5939238A47ABAAC53F07F	Wheat Muffin	밀 머핀
87EC889747F507138A2EDE8DAFA6077B	Wheat Muffin	밀 머핀
8456F364470D91278BC3FC9A11832A4B	Wheat Seed	밀 씨앗
2D7FB9A04B70931EE05ABC813A02F951	Yosse Berry	요세 베리
BECB0F4242D932B5426BF49CE30A70D3	Yosse Berry	요세 베리
F502FD8349CC460C98279598A7965481	Yosse Muffin	요세 머핀
EDEF7710484C66C82248C39FCF413BB6	Yosse Muffin	요세 머핀
26730E454512A0840D7C94B8D3CD90BA	Yosse Seed	요세 씨앗
7E7F12D748D65B33EE8DCC9C464C9AC3	Your basic muffin.	기본 머핀
E5C043A843DEC1A63D2A0BB9D47FB045	{count} / min	{count} / 분
B28066E44DC48C4F0667368114F6D162	{num} secs	{num}초
1EE2F27A4CA47FAC791783A4C9C97DFF	{time} Sec	{time}초
CropPlot	Crop Plot	농업 용지
Crops	Crops	작물
EnrichedCrops	Enriched Crops	농축된 작물
FertilisedCrops	Fertilised Crops	비옥한 작물
seed	seed	씨앗
