BDFC32A44E226628BF212CB72F2CC730	<LightGrey12Reg>Availability on the planet: </><Orange12Reg>{Rare}</>\n<LightGrey12Reg>Can be found in every biome. In bodies of water such as lakes or oceans.</>\n<LightGrey12Reg>Note: this resource can also be extracted from the ground. (Resource Wells)</>\n\n<Orange16Reg>Extractor Informations:</>\n<LightGrey12Reg>Default extraction with Water Extractor: </><Orange12Reg>{PerMinute}</>	<lightgrey12reg>희귀도: </><orange12reg>{rare}</>\n<lightgrey12reg>모든 생물권의 호수나 바다와 같은 수역에서 발견될 수 있습니다. </>\n<lightgrey12reg>참고: 이 리소스는 지면에서도 추출할 수 있습니다. (자원정)</>\n\n<orange16reg>추출 정보:</>\n<lightgrey12reg>물 추출기를 사용한 기본 추출: </><orange12reg>{perminute}</>
EE47F45B46DAF86C6E467997AF276461	<LightGrey12Reg>Availability on the planet: </><Orange12Reg>{Rare}</>\n<LightGrey12Reg>{Where}</>	<lightgrey12reg>희귀도: </><orange12reg>{rare}</>\n<lightgrey12reg>{where}</>
B8BF302D43E21675A47C1DA05745A239	<LightGrey12Reg>Availability on the planet: </><Orange12Reg>{Rare}</>\n<LightGrey12Reg>{Where}</>\n\n<Orange16Reg>Extractor Informations:</>\n<LightGrey12Reg>Can used to produce Power</>	<lightgrey12reg>희귀도: </><orange12reg>{rare}</>\n<lightgrey12reg>{where}</>\n\n<orange16reg>추출 정보:</>\n<lightgrey12reg>전력 생산에 사용할 수 있습니다</>
024F60EF41645CDFFA51CAB06192B6C9	<LightGrey12Reg>Availability on the planet: </><Orange12Reg>{Rare}</>\n<LightGrey12Reg>{Where}</>\n\n<Orange16Reg>Extractor Informations:</>\n<LightGrey12Reg>Default extraction with Extractor: </><Orange12Reg>{PerMinute}</>	<lightgrey12reg>희귀도: </><orange12reg>{rare}</>\n<lightgrey12reg>{where}</>\n\n<orange16reg>추출 정보:</>\n<lightgrey12reg>채굴기를 이용한 기본 추출: </><orange12reg>{perminute}</>
4CD77C564B614330B64D3597CF12D586	<LightGrey12Reg>Availability on the planet: </><Orange12Reg>{Rarity}</>\n<LightGrey12Reg>{found}</>\n\n<Orange16Reg>Miner Informations:</>\n<LightGrey12Reg>Extraction with Mk.1 Drill Head and Normal purity: </><Orange12Reg>2x30/min</>\n<LightGrey12Reg>Min Miner Tier: </><Orange12Reg>{MTier}</>\n<LightGrey12Reg>Needed Modules: </><Orange12Reg>{MNeedModule}</>\n<LightGrey12Reg>Allowed Producer: </><Orange12Reg>{MProducer}</>\n<LightGrey12Reg>Allowed Fluids: </><Orange12Reg>{MFluids}</>	<lightgrey12reg>희귀도: </><orange12reg>{rarity}</>\n<lightgrey12reg>{found}</>\n\n<orange16reg>채광 정보:</>\n<lightgrey12reg>Mk.1 드릴 헤드 및 보통 순도로 추출: </><orange12reg>2x30/분</>\n<lightgrey12reg>필요 채굴기 티어: </><orange12reg>{mtier}</>\n<lightgrey12reg>필요한 모듈: </><orange12reg>{mneedmodule}</>\n<lightgrey12reg>허용된 제작소: </><orange12reg>{mproducer}</>\n<lightgrey12reg>허용되는 유체: </><orange12reg>{mfluids}</>
8F776979451B4042CB09469BAD24825E	<White10Reg>Production Multiplier: </>	<white10reg>제작 배율: </>
9DC614D1491DA31A05BF06A6EED612DE	A golden future	황금빛 미래
E5943C7D459D94F15E1756A692B3BABC	A.I Limiter	인공지능 진폭 제한 회로터
8A1E19F14B2523D8746B7BBBC9351CEB	Additional research shows promise that samples might be used to produce tools to increase the safety of the pioneer.	추가 연구는 표본이 개척자의 안전을 증가시키는 도구를 생산하는 데 사용될 수 있음을 보여줍니다.
8E049D7545B206F32B1086A9A06C6798	Advanced Alloys	고급 합금
3B0FA2DA493FFDAFEA381DB9452446A8	Advanced Electronic	고급 전자
66F3A7214C88BF91029A9DA0C823A769	Advanced Logistics	물류
8BAE4F9D41C2C752345243AE0D1639B0	Advanced Ore Processing	고급 광석 처리
2D9152B0426E914611767C9F8DDB2E54	Advanced Parts	고급 부품
D82976E3447A20C91A354593102731CC	Advanced Parts	고급 부품
181C740844859FCFD8299B882CE44086	Advanced Pipe Logistic	고급 파이프 로지스틱
5B5889F1446465BCA55F5BAD4C59E309	Advanced Power Modules	고급 전원 모듈
B0724D9C4CB43AD5B9D6FC816C573B02	Advanced Sorting	고급 분류
C5E9D57F4A2EB05306139BA5E63F1276	Advanced Sorting & Alloys	고급 분류 및 합금
C192056040DC48E4E90EBB8EED0E02FB	Alien DNA	외계인 DNA
1FFB78F04031A89D1C47FBB7E9C1E91E	Alien Organisms	외계 생명체
9B75AD65487BEF41A480858D4EE2B731	Alien Organisms	외계 생명체
7498E5604192BD59D37BB9BAD6735372	Alien Research	외계 연구
1F8731D54FC595ED4C67B89540E01F90	Alloys	합금
B6641DF34AA98FBE694FA2B553923952	Alternate: Automatic Miner	대체: 자동 채굴기
5D030BDE4FAEA9B2E57972885386197F	Alternate: Casted Copper Pipes	대체: 주조된 구리 파이프
A0A5D2004512E59F34364AA4E41B0B5A	Alternate: Casted Copper Plates	대체: 주조된 구리판
9321A13349E9DB79F0E743ADC9DA905A	Alternate: Casted Copper Wire	대체: 주조된 구리 와이어
896FEB3A4B283FE7C7B36BA7AFC89432	Alternate: Casted Iron Plates	대체: 주조된 철판
AED08DD8489B0600930A7E83D1CEC6B9	Alternate: Casted Iron Rods	대체: 주조된 철봉
86A2F55C46D0B80F8BA9DEBAB57BAF84	Alternate: Casted Iron Screw	대체: 주조된 나사
F721A1DB41BF1B6215B62687C667D484	Alternate: Casted Tin Plates	대체: 주조된 주석 판
BA48E08941424BD8C372F9A58E2266D6	Alternate: Casted Tin Rods	대체: 주조된 주석 봉
B7C5A0CF462A3ED9D5FE79BE5F7E992B	Alternate: Casted Tin Wire	대체: 주조된 주석 전선
553F2E2849E1060F879C84AE6E41C254	Alternate: Compact Biomass	대체: 콤팩트 바이오매스
F03695794024B893F66E389B46B553A0	Alternate: Conductive Copper	대체: 전도성 구리
A304C2EB4FADE2EC929A0593C9A37558	Alternate: Conductive Iron	대체: 전도성 철
9F2794AB4C021BFDDC95299F1C77EB1A	Alternate: Flat Copper Cable	대체: 플랫 구리 케이블
E98B66D641B09AF2EF104AACFC7FEF22	Alternate: Galvanized Sheet	대체: 아연도금 시트
95B7C9474ECD24D7AAFD64A2C01E036D	Alternate: Heavy Copper	대체: 헤비 카퍼
5111BC1143C9B3E712A1799964BE75B6	Alternate: Instant Copper Wire	대체: 순간 구리선
DA96134F47B100991FDFB3AB3B8D8B68	Alternate: Instant Iron Wire	대체: 즉석 철 전선
D64112304489BE221AD810BD490C1D3E	Alternate: Instant Tin Wire	대체: 즉석 주석 전선
0786DB7D402A67161D254E9D9EF9C736	Alternate: Polyaddition	대체: 다중 덧셈
B2BFE24A4893606D60EE878D3D855518	Alternate: Pure Sorted Caterium	대체: 순수한 선별된 캐터리움
DF291D8E46D804D906B7048C16D3FA8B	Alternate: Pure Sorted Copper	대체: 순수한 선별된 구리
67F20C0A49FB01604545CD82CB53ED0F	Alternate: Pure Sorted Iron	대체: 순수한 선별된 철
7D35640D4CC0C4E1BA33CC87D6BA9339	Alternate: Pure Sorted Tin	대체: 순수한 선별된 주석
ED1CC2B94E6CBA8C09E398A8126FCE3A	Alternate: Reinforced Zinc Plates	대체: 보강된 아연 판
E4F942D944BFC48C0D96F9BD403C8CEC	Alternate: Slightly Copper Wire	대체: 약동선
AE974F4340012F24DDC93E818E7040CB	Alternate: Sloppy Brass	대체: 조잡한 황동
0C82E5E947040C99A3E7358B4AB13CCD	Alternate: Stamped Iron Screws	대체: 스탬핑 철 나사
F9EB31074EA5E2A1DA15A5807F4A695A	Alternate: Tinned Iron	대체: 주석화 철
9703FAED4DD0FF1891C62EA68C8DA7EC	Alternate: Turbo Fuel	대체: 터보 연료
F9D988CE4FF573A31071A1BA46515AF3	Alternative Fluid Transport	대체 유체 수송
DEF51D654639C8707187789E7AF49C2A	Alternative: Coal Lime Mixture	대안: 석탄 석회 혼합물
0CC75A0F4F699914B955C392BECE2D02	Alternative: Lime Steel	대안: 석회화 스틸
F86FAB5A4B5DE2BE2700D99E50B0EE7A	Aluminium Products	알루미늄 제품
4C3AF75144569B5A036C988ABF7CD0F0	Aluminum Processing 	알루미늄 가공 
312F95704884B121A62CB1B4469926FD	Apple	사과
8DDC546443EEFD0405A39797CCDAD2F1	Automatic Miner	자동 채굴기
6C9152FF4A7C1F3A841FA3B5FF6D060F	Banana	바나나
971DE6184A96C652BF88B19888B4FFC9	Base Building	기초 건물
0100278A46EB02819DB875944555E328	Basher	파쇄기
866E133F4FFD71B20FFB718489903E95	Basic Farming	기초 농업
AA3E64B94BEF9B5E2D5A69ACDEC6A584	Basic Power Modules	기본 전원 모듈
626296BB49C44FEAF810038BA99731C3	Better Biomass Energy	바이오매스 에너지 개선
ACAAEDF949027D51E1E398B25D2BF101	Better Conveyors	더 나은 컨베이어
708D6EDE49F6EC13D549608A67B09CB0	Biomass (Wood)	바이오매스 (나무)
10C57BBB41E281E170BB06A843E285B9	Bog Earth	늪지대
DB02907D49EEC361233F4A8A26F4628D	Boiler Mk1	보일러 Mk1
47CA017E47319CD4B3B41FA17B4156C8	Boiler Mk1	보일러 Mk1
A435EFC24FA82E138E4400A4F00FC721	Brass	황동
AC5C0CAA4C783B6B519DE2A31726E1F0	Breeding	사육
C306302142B1BBAD8C237B9C02B2A0FD	Build Gun Upgrade: Blueprints	빌드 건 업그레이드: 청사진
391CFA1440E5CAC680E8A2A14DDB662F	Build Gun Upgrade: Customizer	빌드 건 업그레이드: 커스터마이저
A1AD650747A0D6DECC77BBBEF1BD2353	Build the HUB	허브 구축
EF55187F45D42426D84370ACC767DF59	Bullet Guidance System	총알 유도 시스템
F1457AD8430B45121E18E28D58496A4B	Can be placed on a boiler platform to turn water into steam….but better.\n\nNote:this boiler does not run effectively at 500°C. it needs at least 750°C!	물을 증기로 전환하기 위해 보일러 플랫폼에 배치할 수 있습니다.하지만 더 낫습니다.\n\n참고: 이 보일러는 500°C에서 효과적으로 작동하지 않습니다.  적어도 750°C를 필요로 합니다!
D9154DEA45481ABE52751896064E62DE	Carrot	당근
FE10D3AE4F6522C74DD5058F0153DBF3	Casted Copper Parts	주조 구리 부품
50500EBC4831008AD46B40AE71DA794F	Casted Iron Parts	주철 부품
4C710E9F418342CABA8FA4A099EE0D58	Casted Tin Parts	주물 주석 부품
9078FB0044698E704B9FCBBDA894A019	Caterium Ingots	카테리움 주괴
D96DD4B24609441E89DFC689423AF68B	Clean Pipeline Mk.3	깨끗한 파이프라인 Mk.3
EAA59CA74911B7E810160FBE303CE59E	Cleaner Recipe: Biowater	세척 제작법: 바이오 워터
9121E9854910EC40CB5E949A27BE6F9A	Cleaner Recipe: Dirty Water	세척 제작법: 더러운 물
6BBD828B433EB3C0BAD50488FA3689FF	Cleaner Recipe: Fertilizer	세척 제작법: 비료
C29F05304CA053F57A5DF09681EF9D86	Cleaner Recipe: Raw Sludge	세척 제작법: 생 슬러지
CBB754344943B46A084B2F9C68AC76BC	Cleaner Recipe: Slag	세척 제작법: 광재
2893D4D543036D36DB13B78DC2838153	Cleaner Recipe: Slag	세척 제작법: 광재
5DBE943248165EDEFE330DA5CF20FA59	Click to Toggle	클릭하여 전환
16A403004D75DE6F0682678B7EABAC9A	Cluster Nobelisk	성단 노벨상
397FD74C45EFF3336AA23EBE2042D31C	Coal Power	석탄 발전
1139F0B7485B6F17EE0E9C9C425E21DE	Coloring!	색칠!
CD8ECCEC4DE54A001772A98197A5BBB2	Communication	의사소통
09E33AC64812E7FFA6D9E59319C7FBE6	Compact Biomass	콤팩트 바이오매스
2754C5884DC472D498CE96BA804F9185	Composter	컴포스터
718A73FD4665B92818A3E795643FD280	Composter	컴포스터
835DDBF1407C928954F38CB48901E520	Conductive Copper	전도성 구리
BA71AFEB4A9024FFBD25A1B439DECCBE	Conductive Iron	전도성 철
A0D9E91B471CF0065129AF81EF2E0468	Conductive Iron	전도성 철
F7B2D64B4AC14A3A963A28BE59F95D10	Conveyor Wall Hole	컨베이어 벽 구멍
FF2E3A81476517CC249B2EA9924E3C6D	Corn	옥수수
1986E81341EEC6E175CEEBB560376F4D	Cotton	면
3E882BED4B659F75AEA6478774297F85	Cotton Fabric	면 원단
205C31F3451F48C72F499E93C967AF95	Cread	크레이드
6DDB6F8C4B7AB26FF9E4C2B50876494C	Crude Oil Purification 	원유 정제 
C70EF48642539FBBECB4F18E96D2770E	Crushed Lime Dust	분쇄된 석회 가루
1508BF094398FB92EF1EA5B97291B794	Crushed Magnesium	분쇄된 마그네슘
B085EF864CD9DC32B0F53BAA092E8E3A	Crushed Stone Dust	분쇄된 돌가루
8092900D447B713F5A74928700C8C04B	Crushed Zinc	분쇄된 아연
7F62323B46F3904CDD7B9FAD623A24B1	Cryolit	빙정석
476723F74ED147CFF302B6BF8BD76565	Cryolite	빙정석
90C2F8AA4A8227FF62368F872BAE744D	Crystal Stabilizer	크리스탈 안정화 장치
0A60C0B3495240418E93B58C10710988	Customizer Colour Swatches	커스터마이저 색상 견본
2BE2F5BB49B2640C2692568B09F42059	Cutted Copper Wire	절단된 전선
4EB27F284D4283F3740E03B434781D44	DNA Reseaching	DNA 연구
94B6E32D4AF13915C22717B5C4939005	DNA Reseaching	DNA 연구
AE5A7C8D4A78971B6859FFB538329906	DNA Reseaching	DNA 연구
4D0958FE403B21C666890A86523D8F2A	Data has shown this 'element' to simply be an unusual mixture of primarily sulfide and sulfate minerals from which Sulfur might be extraced. The properties of Sulfur would allow for the production of more... volatile self-defense applications.	데이터는 이 '원소'가 주로 황화물과 황산염 광물로 이루어진, 유황을 추출할 수 있는 특이한 혼합물임을 보여주었습니다. 유황의 속성은 더 많은... 불안정한 자기 방어 응용 프로그램의 생산을 허용합니다.
EC5E54B74CD6F1E86896F7BE2E9CC976	Default extraction rate: 60m³ water per minute.\nHead Lift: 10 meters.\n(Allows fluids to be transported 10 meters upwards.)\n\nExtracts water from the body of water it is built on.\nNote that the water needs to be deep enough and that rivers do not commonly suffice.	기본 추출 속도: 분당 60m³ 물.\n헤드 리프트: 10미터.\n(액체를 10m 위로 운반할 수 있습니다.)\n\n물이 형성된 본체에서 물을 추출합니다.\n충분히 깊은 지역에 설치해야 하며, 일반적인 강으로는 충분하지 않습니다.
74709ED142E467823AD94D89CCC068C3	Destruction of Nature	자연 파괴
3928AF844A4D007ADD1A2492641EEE8A	Desulfurization 	탈황 
153A7EDF4E9AE4070900C7941143D107	Diamond Extraction	다이아몬드 추출
16498F3D42CA4F9E6DDE84A6EF9F7236	Dirt	흙
1DDE3D0E452C841D5977B38F09BEB02E	Dirt Crops	흙으로 만든 농작물
99FD23224F2D2F8F2244E3B23294559D	Dirt Crops	흙으로 만든 농작물
089F1B9443B5278E1AE321A1036EBBE4	Dirt Crops	흙으로 만든 농작물
509872C24B1FD099BDB7C799CA5D42DA	Dirty	더러움
4E19BE1D4E2481D28E8F32ABC63CA3C2	Doggo Love	도고 러브
3916399C47021F2707FDA191A44936A3	Don't load old save games that didn't \nhave SatisfactoryPlus mod installed	Satisfactory Plus 모드가 설치되지 않은 \n기존 저장 파일을 로드하지 말아주세요
C88F8C5B4B0099E777DA55B159E3F3E8	Elevator	엘레베이터
6CE57771400446DCEDCF808DB83E99FC	Enable push rule	푸시 규칙 사용
3927E3D24C931C8FF810F3B98A73A8BC	Enriched Apple	농축된 사과
531999A3422E62BFAFFE569A969F2836	Enriched Banana	농축된 바나나
F183579845AFA47A32905B81947EB7F6	Enriched Carrots	농축된 당근
762EB5444009224145A249BE6846D5F6	Enriched Corn	농축된 옥수수
9C166F704B141CBD9B453FA7C0CEB8B3	Enriched Cotton	농축된 면
5AC66AC1416F36F3C66981836F1E0226	Enriched Mycelia	농축된 균사
5DB3F3774585CBAED545DF91A69EDABD	Enriched Potato	농축된 감자
CF93AA654BE47FCF9E779495F363E2A7	Enriched Processed Flowers	농축 가공된 꽃
B087332F4256231F232A319897F0CF38	Enriched Processed Flowers	농축 가공된 꽃
DD3AC4DC441750C436735CB1D22CC8D0	Enriched Pumpkin	농축 호박
3E1FBC7249BDE922F17E25B2592A3AFF	Enriched Wheat	농축 밀
2536FA054140FE7EC99377906AC11012	Enriched Yosse Berry	농축 요세 베리
804C9435403173AEB8F6C0B44372EB26	Expert Conveyors	고급 물류
6866ADC143FE0A192A45709276F28D5B	Expert Farmer	전문 농업
193969674D0FAFBBB6E237AD8E438425	Expert Logistics	산업용 물류
75165C314E97269FB323CEB9965617CF	Explorer	익스플로러
F52302774E9A3C38946131A8DA483D45	Explosive	폭발
31C62F084C5CF2AC0FBE43B4789A0296	Explosive Rebar	폭발 철근
FC1C26D54395D870228FF2A95F1DC4BD	Explosive Resonance Application	폭발 공명 응용 프로그램
BF62D9CB4FA428DDE336858029DBF2AB	FICSIT Blueprints	FICSIT 청사진
CF59E60D40C3DB037EEA4583556A6C38	FICSIT Inc. Assembly project Part 1	FICSIT Inc. 프로젝트 어셈블리 1단계
B954829644822EF015D153ABEB4E8CB3	FICSIT Inc. Assembly project Part 2	FICSIT Inc. 프로젝트 어셈블리 2단계
102AB8844023A70C7FD4DD8FBDEE9105	FICSIT Inc. Assembly project Part 3	FICSIT Inc. 프로젝트 어셈블리 3단계
B8611D8F4D657B570927A2A92D8CFE43	Farming Platform Mk1	농사 플랫폼 Mk1
B8CF5626407B818BFF8EF9BEBED81702	Farming Platform Mk1	농사 플랫폼 Mk1
A37A16974FB51A660803E1A6E16D37B5	Farming Platform Mk2	농사 플랫폼 Mk2
6E1044044F5EDCA92379EC910B2CB6F8	Farming Platform Mk2	농사 플랫폼 Mk2
57746DD143F8458A7A49588D3C673133	Farming Platform can house different type of Plots.\n\nthese can be used to farm and automate crops.	Farming Platform can house different type of Plots.\n\nthese can be used to farm and automate crops.
966FB3C74F848A22D636E0839F54D018	Fertilised Apple	비옥한 사과
79E6557B431FFCE73CAFEB8926FAB6EE	Fertilized Banana	비옥한 바나나
EDFD57B7488A99E55F886D851F2CE911	Fertilized Carrots	비옥한 당근
CF63676A442A8468D19403B489448000	Fertilized Corn	비옥한 옥수수
9F088F00478FBADCC4E1629ECD764997	Fertilized Cotton	비옥한 면
2F6E8DAE418A7FB0E1FB1F930CD9AEE4	Fertilized Mycelia	비옥한 균사
FA6226224D8E5648A80962A63AF06E56	Fertilized Potato	비옥한 감자
A7B9F19042CDB21B01A10BB20FC13D2B	Fertilized Pumpkin	비옥한 호박
CC3BF0F34E5AC3472C156AA048C0D536	Fertilized Wheat	비옥한 밀
ACFACE57475DE7450F61348252618E45	Fertilized Yosse Berry	비옥한 요세 베리
156F9E384EB2579DAD0A53B295BF882A	Ficsit Farming	Ficsit 농업
B623A2B04D2ECE42288DB1A1BF0DB797	Filter	필터
AFCBBEF5463C349A4C9E288C6C5A4088	Find and Collect Stritatit Ore	스티라타이트 광석을 찾아 수집하세요
D361EFD74A83531C20646FAF8D6D42D9	Fiscit has the authority to grow biomass on this planet. 	Ficsit은 이 행성에서 바이오매스를 재배할 권한이 있습니다. 
9F7C52B7449C32D4AD291AB36D9EE6D4	Flat Copper Cable	플랫 구리 케이블
DDB7D2884DC364E5907E479C394FC8E0	Fluid & Gas Energy 	유체 및 가스 에너지 
20C8262647CD975644348892CEE014BF	Fluid Storage Mk.1	유체 저장소 Mk.1
43459B784EF7B5861AA1C4906C3C0AF9	Fluid Storage Mk.2	유체 저장소 Mk.2
E9F3F01F44848EB8E1B63DA956C8EC3A	Fluid Storage Mk.3	유체 저장소 Mk.3
DEC6FDA4429322E5591E68B979375B63	Fluid Storage Mk.4	유체 저장소 Mk.4
C79E820F442602040CAD85A595DF0EBA	Fluid Storage Mk.5	유체 저장소 Mk.5
C0C512E94765E308F97381A19321579A	Fluid Storage Mk.6	유체 저장소 Mk.6
452BD0A64892AA7446F36DA693B4577D	Fluid Storage Mk.7	유체 저장소 Mk.7
44541D53489CF2FD15791FBE68807061	Fluid Storage Mk.8	유체 저장소 Mk.8
036E7D59445B474D26E81BBC5F66647C	Food	음식
ECA018EE4CD06F0F9AF3EDB8677BE85E	Fracking	가압
E9F73F954C2F5E8746A47EAA9D3CC6D0	Further instructions on how to use the Build Menu are listed below the menu. 	빌드 메뉴 사용 방법에 대한 추가 지침이 메뉴 아래에 나열되어 있습니다. 
3C5BDF2D4AFE9015838ED4809E74A831	Further research has shown that useful equipment can be made from it. and nutritious fruits are good for health.	더 많은 연구는 유용한 장비들이 그것으로부터 만들어질 수 있다는 것을 보여주었습니다. 그리고 영양가 있는 과일들은 건강에 좋습니다.
65A69E3340A13B55B8ACD9B52F77751B	Galvanized Sheet	아연도금 시트
89283CEC45781A529DAB16B8A7B022E4	Gas Heater	가스 가열기
CF5FE4BD4C99ED8D1DC779993BFCFD10	Gas Mask	방독면
7A6BF63E4F3EE551B95DC499E9D24022	Generates 150MW of power.	150MW의 전력을 생성합니다.
BF27B71D474ACCAF22B37D93A2858203	Generates 400MW of power.	400MW의 전력을 생성합니다.
280CC8634D1047D4F1F814992C854267	Generates up to {0}MW during the day!\n\nHas a higher efficiency due to if its sun tracking solar panel, that brings the efficiency up to 69%.\n\nBigger solar panels can also produce power at night.\n\nSome Renewable power from the binary star system of Akycha!	낮에 최대 {0}MW를 생성합니다!\n\n태양 추적 태양 전지판을 사용하면 효율이 69%까지 향상되기 때문에 효율이 높습니다.\n\n더 큰 태양 전지판은 또한 밤에 전력을 생산할 수 있습니다.\n\n아키차 쌍성계의 재생 가능한 전력!
3558E2274BBCA3AA3055708830CCDC7A	Geothermal Generator	지열 발전기
B7275B7F44414C0A15EBE0A65F739EDB	Glass Walls	유리벽
809125104184A06AF1327DBA02B57EC5	Good night Slugs!	잘 자요, 민달팽이들!
F6075FB0475AF17BC0EBEA8C7485A013	HYPER!	하이퍼!
E6513192422E64C743018B9816CC6940	Hatcher Research	해처 리서치
0325372C4A4B802B94022B893190508C	Have fun!	재미있게 보내요!
24726AB54686CA9826254B95961E3FAA	Heavy Copper	무거운 구리
F83A74FB4812673DF4231A9EFC9C0735	High Voltage 	고전압 
FC71A27549778D0527F2578054DA1ACF	Hight Speed	고속
F2FF96A84E0A928B72F980912C83319D	Hog Research	호그 연구
99DA93064CF1800ACF7B3591221A8FBC	Hold {Use} to gather resources from Resource Nodes and Deposits. 	{Use}을(를) 누르고 있으면 자원 노드/광석에서 자원을 수집할 수 있습니다. 
BEC109E14F10185B93428B84A389048A	Hostile Organism Detection	적대적 유기체 탐지
2C34AF7847932CDFF9660C95C53ADD6B	Hovering	호버링
4575FAAA462EB6D341EDE7B1866CF9FE	However, unsupported mods will not work with Satisfactory Plus or can have issues. Please do not report bugs and issues with these unsupported mods to me as I am not the creator.	일부 지원되지 않는 모드는 Satisfactory Plus에서 작동하지 않거나 문제가 있을 수 있습니다. 저는 제작자가 아니므로 지원되지 않는 모드에 대한 버그 및 문제점을 보고하지 마십시오.
3CA92CF741E8CA13722B2B98D4A984B7	Hub Upgrade 1	허브 업그레이드 1
533971AD4B704DEAD248DA90A8C84B20	Hub Upgrade 2	허브 업그레이드 2
4287BE7543655085E3595AA0605C8E8D	Hub Upgrade 3	허브 업그레이드 3
